kod,id_requests,id_operation,price_to,id_curency,min_rooms,min_floor,max_floor,id_region,id_motivation_status,id_realtor,fiz_lico,id_relected_to,id_realty_type,id_realty_type2,id_layout,num_rooms,min_sq,max_sq,id_request_status,id_object_status,description,create_date,change_date,metro,id_access_type,id_access_status,change_date,access_change_date,id_realtor2,id_region2,last_date_contact,id_heating_system
3529,A115976B4ACE8112E03A7A2B8D33946A,C0697800F264BD87A6FC66318F7F6EF4,18000,66423F3E7FC9CC4A64B5CEC3C90A7CE9,1,,,5CA789AB4036788287D0CBA66003B571,5A713A20899BB18FD4D283811F867492,BDA99269836409DE658208CFC4939786,A8F0B524CFF4D097B6C5539F404EE5DB,6AF8531EF3EFF5B5F34179C1385B3577,"0EB03DFCCB6A86D9AE93DBB5219BC551","00830B915168D539E64CFC3AF04251BB",,2,,,8F6C087CAD5E135F2523C344EC385175,E7B2EBD4224DBC5C935E1615703A026C,цікавить 2к в новобудові,2019-08-09,2019-10-28,,EFFCCF448E584668F02D3D9599FE0CE1,F6EE3DE108F18A3B621739E3236F5DB0,2019-10-28,2019-10-28 17:42:40,BDA99269836409DE658208CFC4939786,,2019-10-28 17:42:40,
3528,ECFC1F8E86687E6FEE542A5EE91752A6,C0697800F264BD87A6FC66318F7F6EF4,26900,66423F3E7FC9CC4A64B5CEC3C90A7CE9,2,,,5CA789AB4036788287D0CBA66003B571,5A713A20899BB18FD4D283811F867492,BDA99269836409DE658208CFC4939786,A8F0B524CFF4D097B6C5539F404EE5DB,4DD3DA829E9B79DC3017F9E3EE9439CC,"0EB03DFCCB6A86D9AE93DBB5219BC551","00830B915168D539E64CFC3AF04251BB",,,"70.00",,6BB448E41000182B0136B33575971BA7,26177B5168C15981B2F9623EE41779E0,цікавляться квартирою під комерцію і 4к,2019-08-07,2019-08-07,,"0AA7044595AA928D5720341EA668E9EC",F6EE3DE108F18A3B621739E3236F5DB0,2019-08-07,2019-08-07 16:35:33,6C74C2E98300F2EC7964CE368A18E16C,C7EE51E9D3C2FDD3B77144318FCBA0A1,2019-08-07 16:35:33,
3527,FBCF083515E66D3DCDBC618BE1EE658F,C0697800F264BD87A6FC66318F7F6EF4,23000,66423F3E7FC9CC4A64B5CEC3C90A7CE9,2,,,5CA789AB4036788287D0CBA66003B571,5A713A20899BB18FD4D283811F867492,BDA99269836409DE658208CFC4939786,A8F0B524CFF4D097B6C5539F404EE5DB,9EB6FDD3C0DB8690EC0D85D228792100,A60505BF985E062B898BFBF321D655F2,1FA205DE8037CA1D53E7004600301B81,,,"70.00",,"0BC1EBF8A1AED8A5517DCCE480D36C58",26177B5168C15981B2F9623EE41779E0,"шукає для доньки до 23000 дол., не завжди можуть дивитись, бо живуть в селі",2019-08-07,2020-11-04,,EFFCCF448E584668F02D3D9599FE0CE1,F6EE3DE108F18A3B621739E3236F5DB0,2020-11-04,2020-11-04 17:10:51,BDA99269836409DE658208CFC4939786,F2D49E127A32081358BCB53529913586,2020-11-04 17:11:00,
3526,6C4FCB5B06EC653753D66847671878ED,C0697800F264BD87A6FC66318F7F6EF4,33950,66423F3E7FC9CC4A64B5CEC3C90A7CE9,3,,,5CA789AB4036788287D0CBA66003B571,5A713A20899BB18FD4D283811F867492,BDA99269836409DE658208CFC4939786,A8F0B524CFF4D097B6C5539F404EE5DB,1B5E2A4581E60827C59AC18F07D36A60,A60505BF985E062B898BFBF321D655F2,1FA205DE8037CA1D53E7004600301B81,,,"80.00",,6BB448E41000182B0136B33575971BA7,26177B5168C15981B2F9623EE41779E0,"хоче не над головною дорогою Грушевського, дивились хату по вул.Винниченка",2019-08-07,2019-08-07,,"0AA7044595AA928D5720341EA668E9EC",F6EE3DE108F18A3B621739E3236F5DB0,2019-08-07,2019-08-07 16:21:49,6C74C2E98300F2EC7964CE368A18E16C,146C2894F7BEB7B5F7C8A02FD1803529,2020-08-06 13:29:00,
3525,8C2A7FA441DAEA3EF23E1B388644D9D6,C0697800F264BD87A6FC66318F7F6EF4,18500,66423F3E7FC9CC4A64B5CEC3C90A7CE9,2,,,5CA789AB4036788287D0CBA66003B571,5A713A20899BB18FD4D283811F867492,BDA99269836409DE658208CFC4939786,A8F0B524CFF4D097B6C5539F404EE5DB,1604C7EEF0E98F69A0929B221ABB907C,"0EB03DFCCB6A86D9AE93DBB5219BC551","00830B915168D539E64CFC3AF04251BB",,,"50.00",,8F6C087CAD5E135F2523C344EC385175,26177B5168C15981B2F9623EE41779E0,,2019-08-07,2020-10-29,,EFFCCF448E584668F02D3D9599FE0CE1,F6EE3DE108F18A3B621739E3236F5DB0,2020-10-29,2020-10-29 14:37:12,BDA99269836409DE658208CFC4939786,755BE48958584E447F9C2C9F6FD4ECED,2020-10-29 14:37:12,
3524,9E1FAB6E26DC7FEBCA6A5B8BFD1C39C7,C0697800F264BD87A6FC66318F7F6EF4,18500,66423F3E7FC9CC4A64B5CEC3C90A7CE9,2,,,5CA789AB4036788287D0CBA66003B571,5A713A20899BB18FD4D283811F867492,BDA99269836409DE658208CFC4939786,A8F0B524CFF4D097B6C5539F404EE5DB,90962242DA3A766DB28CF0B5D49525D9,"0EB03DFCCB6A86D9AE93DBB5219BC551","00830B915168D539E64CFC3AF04251BB",,,"50.00",,8F6C087CAD5E135F2523C344EC385175,26177B5168C15981B2F9623EE41779E0,,2019-08-07,2020-10-05,,EFFCCF448E584668F02D3D9599FE0CE1,F6EE3DE108F18A3B621739E3236F5DB0,2020-10-05,2020-10-05 13:03:45,BDA99269836409DE658208CFC4939786,755BE48958584E447F9C2C9F6FD4ECED,2020-10-05 13:03:45,
3523,39C93D4E853CF12B16DE2584EC365FCE,C0697800F264BD87A6FC66318F7F6EF4,18500,66423F3E7FC9CC4A64B5CEC3C90A7CE9,2,,,5CA789AB4036788287D0CBA66003B571,5A713A20899BB18FD4D283811F867492,BDA99269836409DE658208CFC4939786,A8F0B524CFF4D097B6C5539F404EE5DB,65542E0DA12A2076338B4DDBA10BBC21,"0EB03DFCCB6A86D9AE93DBB5219BC551","00830B915168D539E64CFC3AF04251BB",,,"50.00",,6BB448E41000182B0136B33575971BA7,26177B5168C15981B2F9623EE41779E0,,2019-08-07,2020-12-01,,EFFCCF448E584668F02D3D9599FE0CE1,F6EE3DE108F18A3B621739E3236F5DB0,2020-12-01,2020-12-01 16:13:41,BDA99269836409DE658208CFC4939786,755BE48958584E447F9C2C9F6FD4ECED,2020-12-01 16:15:00,
3522,9412BA301E48A2EC6D7974E317CA26ED,C0697800F264BD87A6FC66318F7F6EF4,18500,66423F3E7FC9CC4A64B5CEC3C90A7CE9,2,,,5CA789AB4036788287D0CBA66003B571,5A713A20899BB18FD4D283811F867492,BDA99269836409DE658208CFC4939786,A8F0B524CFF4D097B6C5539F404EE5DB,C734396D077AB2F434F56E1883D08885,"0EB03DFCCB6A86D9AE93DBB5219BC551","00830B915168D539E64CFC3AF04251BB",,,"50.00",,8F6C087CAD5E135F2523C344EC385175,26177B5168C15981B2F9623EE41779E0,,2019-08-07,2020-10-29,,EFFCCF448E584668F02D3D9599FE0CE1,F6EE3DE108F18A3B621739E3236F5DB0,2020-10-29,2020-10-29 16:00:25,BDA99269836409DE658208CFC4939786,755BE48958584E447F9C2C9F6FD4ECED,2020-10-29 16:00:25,
3521,"0C17EC5F5992D3D74645D3A577CCA873",C0697800F264BD87A6FC66318F7F6EF4,18500,66423F3E7FC9CC4A64B5CEC3C90A7CE9,2,,,5CA789AB4036788287D0CBA66003B571,5A713A20899BB18FD4D283811F867492,BDA99269836409DE658208CFC4939786,A8F0B524CFF4D097B6C5539F404EE5DB,982FCDBF2CF9F244B8F6C198A90CCD2D,"0EB03DFCCB6A86D9AE93DBB5219BC551","00830B915168D539E64CFC3AF04251BB",,,"50.00",,8F6C087CAD5E135F2523C344EC385175,26177B5168C15981B2F9623EE41779E0,,2019-08-07,2020-01-17,,EFFCCF448E584668F02D3D9599FE0CE1,F6EE3DE108F18A3B621739E3236F5DB0,2020-01-17,2020-01-17 16:19:55,BDA99269836409DE658208CFC4939786,755BE48958584E447F9C2C9F6FD4ECED,2020-01-17 16:19:55,
3520,996B1AE0BFAF057E399B4FC2B6227F17,C0697800F264BD87A6FC66318F7F6EF4,18500,66423F3E7FC9CC4A64B5CEC3C90A7CE9,1,,,5CA789AB4036788287D0CBA66003B571,5A713A20899BB18FD4D283811F867492,BDA99269836409DE658208CFC4939786,A8F0B524CFF4D097B6C5539F404EE5DB,FE9B2854EF43A999D413E3F63F0BF7E4,"0EB03DFCCB6A86D9AE93DBB5219BC551","00830B915168D539E64CFC3AF04251BB",,,"50.00",,"0BC1EBF8A1AED8A5517DCCE480D36C58",26177B5168C15981B2F9623EE41779E0,,2019-08-07,2020-08-18,,EFFCCF448E584668F02D3D9599FE0CE1,F6EE3DE108F18A3B621739E3236F5DB0,2020-08-18,2020-08-18 12:22:29,BDA99269836409DE658208CFC4939786,755BE48958584E447F9C2C9F6FD4ECED,2020-08-18 12:23:00,
3519,BA9A97750F3C482D2288B4373CE012CB,C0697800F264BD87A6FC66318F7F6EF4,34000,66423F3E7FC9CC4A64B5CEC3C90A7CE9,3,,,5CA789AB4036788287D0CBA66003B571,5A713A20899BB18FD4D283811F867492,BDA99269836409DE658208CFC4939786,A8F0B524CFF4D097B6C5539F404EE5DB,7197A770F3A6FF62B15CA5ECA8902388,A60505BF985E062B898BFBF321D655F2,1FA205DE8037CA1D53E7004600301B81,,,"70.00",,6BB448E41000182B0136B33575971BA7,,цікавляться будинками,2019-08-07,2019-08-07,,"0AA7044595AA928D5720341EA668E9EC",F6EE3DE108F18A3B621739E3236F5DB0,2019-08-07,2019-08-07 15:37:06,6C74C2E98300F2EC7964CE368A18E16C,146C2894F7BEB7B5F7C8A02FD1803529,2020-08-06 13:30:00,
3518,FE8049EFE36C133A95EB61B1257B6416,C0697800F264BD87A6FC66318F7F6EF4,27000,66423F3E7FC9CC4A64B5CEC3C90A7CE9,3,,,5CA789AB4036788287D0CBA66003B571,"09E3CC9049E6C2AB32388B429600E6E3",6C74C2E98300F2EC7964CE368A18E16C,A8F0B524CFF4D097B6C5539F404EE5DB,23DA9BDB4172C601E4B70C08229E64BF,"0EB03DFCCB6A86D9AE93DBB5219BC551","00830B915168D539E64CFC3AF04251BB",53C57306ECD5321C96D550FD8B0EC8E9,4,"65.00",,"0BC1EBF8A1AED8A5517DCCE480D36C58","073BF3CD598F2956BB37B9A12D631D20","мають будинок в Колодниці і в Люблинці, коли продасть там, тоді буде цікавитись",2019-08-07,2020-08-25,,EFFCCF448E584668F02D3D9599FE0CE1,F6EE3DE108F18A3B621739E3236F5DB0,2020-08-25,2020-08-25 17:21:38,BDA99269836409DE658208CFC4939786,C7EE51E9D3C2FDD3B77144318FCBA0A1,2020-08-25 17:21:38,
3517,F61A7317FBE1CBB3671735CF200BF0B4,C0697800F264BD87A6FC66318F7F6EF4,18000,66423F3E7FC9CC4A64B5CEC3C90A7CE9,2,1,,5CA789AB4036788287D0CBA66003B571,5A713A20899BB18FD4D283811F867492,6C74C2E98300F2EC7964CE368A18E16C,A8F0B524CFF4D097B6C5539F404EE5DB,FE33A905FEEF5DB90356DF0968AC714E,"0EB03DFCCB6A86D9AE93DBB5219BC551","00830B915168D539E64CFC3AF04251BB",B9A6268EA5C2142B6A51A5BA26A3252D,3,"45.00",,"0BC1EBF8A1AED8A5517DCCE480D36C58",FDDAAC762BA7116DA3834DE20C1FDB86,,2019-08-07,2019-08-08,,EFFCCF448E584668F02D3D9599FE0CE1,F6EE3DE108F18A3B621739E3236F5DB0,2019-08-08,2019-08-08 12:11:59,BDA99269836409DE658208CFC4939786,3691EC359F2D7AEEF647E2FFF7356344,2019-08-08 12:11:59,
3516,FE0E64C6DF6F99B08A29BE1E8D7EE2AD,C0697800F264BD87A6FC66318F7F6EF4,19900,66423F3E7FC9CC4A64B5CEC3C90A7CE9,2,1,,5CA789AB4036788287D0CBA66003B571,5A713A20899BB18FD4D283811F867492,6C74C2E98300F2EC7964CE368A18E16C,A8F0B524CFF4D097B6C5539F404EE5DB,5F89368169B68042A26BF2355901CA9C,"0EB03DFCCB6A86D9AE93DBB5219BC551","00830B915168D539E64CFC3AF04251BB",53C57306ECD5321C96D550FD8B0EC8E9,,"45.00",,6BB448E41000182B0136B33575971BA7,B7F5C34D015DD9BD1A1BE54BF21DADB2,,2019-08-07,2019-08-07,,"0AA7044595AA928D5720341EA668E9EC",F6EE3DE108F18A3B621739E3236F5DB0,2019-08-07,2019-08-07 14:23:25,6C74C2E98300F2EC7964CE368A18E16C,C7EE51E9D3C2FDD3B77144318FCBA0A1,2019-08-07 14:25:00,
3515,D883F03669C1696178384178010CE73E,C0697800F264BD87A6FC66318F7F6EF4,35000,66423F3E7FC9CC4A64B5CEC3C90A7CE9,3,,,5CA789AB4036788287D0CBA66003B571,5A713A20899BB18FD4D283811F867492,BDA99269836409DE658208CFC4939786,A8F0B524CFF4D097B6C5539F404EE5DB,EB1F2B0C6A02151DB5459BA71082E92D,A60505BF985E062B898BFBF321D655F2,1FA205DE8037CA1D53E7004600301B81,,,"70.00",,6BB448E41000182B0136B33575971BA7,26177B5168C15981B2F9623EE41779E0,"має 3к Косачів 3, 38, хоче обмін на будинок",2019-08-06,2019-08-06,,"0AA7044595AA928D5720341EA668E9EC",F6EE3DE108F18A3B621739E3236F5DB0,2019-08-06,2019-08-06 16:43:05,6C74C2E98300F2EC7964CE368A18E16C,146C2894F7BEB7B5F7C8A02FD1803529,2020-08-06 13:33:00,
3514,2251620B549C9281C77D6A74AF43A691,C0697800F264BD87A6FC66318F7F6EF4,20000,66423F3E7FC9CC4A64B5CEC3C90A7CE9,1,,,5CA789AB4036788287D0CBA66003B571,5A713A20899BB18FD4D283811F867492,BDA99269836409DE658208CFC4939786,A8F0B524CFF4D097B6C5539F404EE5DB,8CE122518ECD4C1312CFD677CCB66D42,"0EB03DFCCB6A86D9AE93DBB5219BC551","00830B915168D539E64CFC3AF04251BB",,2,"44.00","64.00",8F6C087CAD5E135F2523C344EC385175,E7B2EBD4224DBC5C935E1615703A026C,цікавиться 1к і 2к в новобудові в розтрочку,2019-08-05,2020-05-27,,EFFCCF448E584668F02D3D9599FE0CE1,F6EE3DE108F18A3B621739E3236F5DB0,2020-05-27,2020-05-27 09:22:29,BDA99269836409DE658208CFC4939786,C7EE51E9D3C2FDD3B77144318FCBA0A1,2020-05-27 09:22:29,
3513,247A4DFF69C04980F12EE20980C09814,C0697800F264BD87A6FC66318F7F6EF4,27000,66423F3E7FC9CC4A64B5CEC3C90A7CE9,,,,5CA789AB4036788287D0CBA66003B571,5A713A20899BB18FD4D283811F867492,BDA99269836409DE658208CFC4939786,A8F0B524CFF4D097B6C5539F404EE5DB,AE600D822DE76DD1219F9639AEB7BC05,A60505BF985E062B898BFBF321D655F2,1FA205DE8037CA1D53E7004600301B81,,,"70.00",,6BB448E41000182B0136B33575971BA7,,,2019-08-05,2019-08-05,,"0AA7044595AA928D5720341EA668E9EC",F6EE3DE108F18A3B621739E3236F5DB0,2019-08-05,2019-08-05 15:19:49,BDA99269836409DE658208CFC4939786,F2D49E127A32081358BCB53529913586,2019-08-05 15:20:00,
3512,25FD79D0CFF8AF66978D9796F9A02A34,C0697800F264BD87A6FC66318F7F6EF4,16000,66423F3E7FC9CC4A64B5CEC3C90A7CE9,,,,5CA789AB4036788287D0CBA66003B571,5A713A20899BB18FD4D283811F867492,BDA99269836409DE658208CFC4939786,A8F0B524CFF4D097B6C5539F404EE5DB,647126997ED43BFB840302E46DCBD5B7,A60505BF985E062B898BFBF321D655F2,1FA205DE8037CA1D53E7004600301B81,,,"70.00",,6BB448E41000182B0136B33575971BA7,,для себе з чоловіком,2019-08-05,2019-08-05,,"0AA7044595AA928D5720341EA668E9EC",F6EE3DE108F18A3B621739E3236F5DB0,2019-08-05,2019-08-05 15:16:08,BDA99269836409DE658208CFC4939786,F2D49E127A32081358BCB53529913586,2019-08-05 15:16:08,
3511,36A80BE72B54D9070451AE032F51A797,C0697800F264BD87A6FC66318F7F6EF4,27000,66423F3E7FC9CC4A64B5CEC3C90A7CE9,4,,,5CA789AB4036788287D0CBA66003B571,5A713A20899BB18FD4D283811F867492,BDA99269836409DE658208CFC4939786,A8F0B524CFF4D097B6C5539F404EE5DB,8E6513BF4FC561AEBE8C4724721FD61E,A60505BF985E062B898BFBF321D655F2,1FA205DE8037CA1D53E7004600301B81,,,,,6BB448E41000182B0136B33575971BA7,,хоче для доньки 4к,2019-08-05,2019-08-05,,"0AA7044595AA928D5720341EA668E9EC",F6EE3DE108F18A3B621739E3236F5DB0,2019-08-05,2019-08-05 15:12:24,BDA99269836409DE658208CFC4939786,F2D49E127A32081358BCB53529913586,2019-08-05 15:12:24,
3510,81FF8CBC421DDBDE583EC1963EFFDCCD,C0697800F264BD87A6FC66318F7F6EF4,27000,66423F3E7FC9CC4A64B5CEC3C90A7CE9,,,,5CA789AB4036788287D0CBA66003B571,5A713A20899BB18FD4D283811F867492,BDA99269836409DE658208CFC4939786,A8F0B524CFF4D097B6C5539F404EE5DB,CCB5D4ECB3AE455A61015A7295DF1941,A60505BF985E062B898BFBF321D655F2,1FA205DE8037CA1D53E7004600301B81,,,,,6BB448E41000182B0136B33575971BA7,,цікавится будинком для шефа не з Ковеля,2019-08-05,2019-08-05,,"0AA7044595AA928D5720341EA668E9EC",F6EE3DE108F18A3B621739E3236F5DB0,2019-08-05,2019-08-05 15:08:10,BDA99269836409DE658208CFC4939786,F2D49E127A32081358BCB53529913586,2019-08-05 15:08:10,
3509,41CFDE258F48B3C97C3CAAAA1C8852A1,C0697800F264BD87A6FC66318F7F6EF4,27000,66423F3E7FC9CC4A64B5CEC3C90A7CE9,4,,,5CA789AB4036788287D0CBA66003B571,5A713A20899BB18FD4D283811F867492,BDA99269836409DE658208CFC4939786,A8F0B524CFF4D097B6C5539F404EE5DB,F6FB1897306D7E9C90105FBFC6659693,A60505BF985E062B898BFBF321D655F2,1FA205DE8037CA1D53E7004600301B81,,,"70.00",,6BB448E41000182B0136B33575971BA7,,хоче буд,2019-08-05,2019-08-05,,"0AA7044595AA928D5720341EA668E9EC",F6EE3DE108F18A3B621739E3236F5DB0,2019-08-05,2019-08-05 15:04:11,BDA99269836409DE658208CFC4939786,F2D49E127A32081358BCB53529913586,2019-08-05 15:04:11,
3508,C5666F9A478FD27ADFF9DF46D2EDA0AA,C0697800F264BD87A6FC66318F7F6EF4,27000,66423F3E7FC9CC4A64B5CEC3C90A7CE9,4,,,5CA789AB4036788287D0CBA66003B571,5A713A20899BB18FD4D283811F867492,BDA99269836409DE658208CFC4939786,A8F0B524CFF4D097B6C5539F404EE5DB,E3B078F5CDE92F5CD3499F4672FBBAB1,A60505BF985E062B898BFBF321D655F2,1FA205DE8037CA1D53E7004600301B81,,,"7.00",,6BB448E41000182B0136B33575971BA7,,хоче будинок,2019-08-05,2019-08-05,,"0AA7044595AA928D5720341EA668E9EC",F6EE3DE108F18A3B621739E3236F5DB0,2019-08-05,2019-08-05 15:00:03,BDA99269836409DE658208CFC4939786,F2D49E127A32081358BCB53529913586,2019-08-05 15:00:03,
3507,DC8A78B9530DD698B7B4DF8E0578399F,C0697800F264BD87A6FC66318F7F6EF4,27000,66423F3E7FC9CC4A64B5CEC3C90A7CE9,4,,,5CA789AB4036788287D0CBA66003B571,5A713A20899BB18FD4D283811F867492,BDA99269836409DE658208CFC4939786,A8F0B524CFF4D097B6C5539F404EE5DB,"0F921321483851C4454E6752372DE93B",A60505BF985E062B898BFBF321D655F2,1FA205DE8037CA1D53E7004600301B81,,,"70.00",,6BB448E41000182B0136B33575971BA7,,хоче будинок,2019-08-05,2019-08-05,,"0AA7044595AA928D5720341EA668E9EC",F6EE3DE108F18A3B621739E3236F5DB0,2019-08-05,2019-08-05 14:56:36,BDA99269836409DE658208CFC4939786,F2D49E127A32081358BCB53529913586,2019-08-05 14:56:36,
3506,A4D5A94559B96757530FCAC0E6A0F5DD,C0697800F264BD87A6FC66318F7F6EF4,20000,66423F3E7FC9CC4A64B5CEC3C90A7CE9,,,,5CA789AB4036788287D0CBA66003B571,5A713A20899BB18FD4D283811F867492,BDA99269836409DE658208CFC4939786,A8F0B524CFF4D097B6C5539F404EE5DB,8F62A642BE293864AEB9D8057C414F78,"0EB03DFCCB6A86D9AE93DBB5219BC551","00830B915168D539E64CFC3AF04251BB",,,,"60.00",8F6C087CAD5E135F2523C344EC385175,,3к хоче,2019-08-05,2020-11-06,,EFFCCF448E584668F02D3D9599FE0CE1,F6EE3DE108F18A3B621739E3236F5DB0,2020-11-06,2020-11-06 11:28:17,BDA99269836409DE658208CFC4939786,C7EE51E9D3C2FDD3B77144318FCBA0A1,2020-11-06 11:28:17,
3505,719C817F012BC3A8DCEEF92646756A2B,C0697800F264BD87A6FC66318F7F6EF4,20000,66423F3E7FC9CC4A64B5CEC3C90A7CE9,,,,5CA789AB4036788287D0CBA66003B571,5A713A20899BB18FD4D283811F867492,BDA99269836409DE658208CFC4939786,A8F0B524CFF4D097B6C5539F404EE5DB,D40B1B14FDF03F2900CD345CFEDB571F,"0EB03DFCCB6A86D9AE93DBB5219BC551","00830B915168D539E64CFC3AF04251BB",,,,"60.00",6BB448E41000182B0136B33575971BA7,,цікавився новобудовами,2019-08-05,2019-08-05,,"0AA7044595AA928D5720341EA668E9EC",F6EE3DE108F18A3B621739E3236F5DB0,2019-08-05,2019-08-05 14:43:57,BDA99269836409DE658208CFC4939786,C7EE51E9D3C2FDD3B77144318FCBA0A1,2019-08-05 14:43:57,
3504,A8371AE7BC11ED8C3A458B97D438D30A,C0697800F264BD87A6FC66318F7F6EF4,19000,66423F3E7FC9CC4A64B5CEC3C90A7CE9,1,,,5CA789AB4036788287D0CBA66003B571,5A713A20899BB18FD4D283811F867492,BDA99269836409DE658208CFC4939786,A8F0B524CFF4D097B6C5539F404EE5DB,7F9B580523F91C9F5AF8299F673553F8,"0EB03DFCCB6A86D9AE93DBB5219BC551","00830B915168D539E64CFC3AF04251BB",,,,"62.00",8F6C087CAD5E135F2523C344EC385175,,,2019-08-05,2020-05-27,,EFFCCF448E584668F02D3D9599FE0CE1,F6EE3DE108F18A3B621739E3236F5DB0,2020-05-27,2020-05-27 09:24:00,BDA99269836409DE658208CFC4939786,C7EE51E9D3C2FDD3B77144318FCBA0A1,2020-05-27 09:24:00,
3503,DB8BEE72BF725A34CAAE34BD99D469A2,C0697800F264BD87A6FC66318F7F6EF4,18000,66423F3E7FC9CC4A64B5CEC3C90A7CE9,2,,,5CA789AB4036788287D0CBA66003B571,"09E3CC9049E6C2AB32388B429600E6E3",6C74C2E98300F2EC7964CE368A18E16C,A8F0B524CFF4D097B6C5539F404EE5DB,B249B4EB963E7276279399578E5E3DC5,"0EB03DFCCB6A86D9AE93DBB5219BC551","00830B915168D539E64CFC3AF04251BB",,,"45.00",,8F6C087CAD5E135F2523C344EC385175,"073BF3CD598F2956BB37B9A12D631D20",,2019-08-03,2020-10-29,,EFFCCF448E584668F02D3D9599FE0CE1,F6EE3DE108F18A3B621739E3236F5DB0,2020-10-29,2020-10-29 16:05:51,BDA99269836409DE658208CFC4939786,755BE48958584E447F9C2C9F6FD4ECED,2020-10-29 16:05:51,
3502,CB945191083970B2E361BB195D03E551,C0697800F264BD87A6FC66318F7F6EF4,18000,66423F3E7FC9CC4A64B5CEC3C90A7CE9,2,,,,"09E3CC9049E6C2AB32388B429600E6E3",6C74C2E98300F2EC7964CE368A18E16C,A8F0B524CFF4D097B6C5539F404EE5DB,B92FC6A5106FF1B597A4914D00555737,"0EB03DFCCB6A86D9AE93DBB5219BC551","00830B915168D539E64CFC3AF04251BB",,,"42.00",,6BB448E41000182B0136B33575971BA7,"073BF3CD598F2956BB37B9A12D631D20",,2019-08-03,2019-08-03,,"0AA7044595AA928D5720341EA668E9EC",F6EE3DE108F18A3B621739E3236F5DB0,2019-08-03,2019-08-03 15:50:13,6C74C2E98300F2EC7964CE368A18E16C,,2020-08-18 12:36:00,
3501,71B87625D5F6648A38E78441579F65A3,C0697800F264BD87A6FC66318F7F6EF4,18000,66423F3E7FC9CC4A64B5CEC3C90A7CE9,1,,,,"09E3CC9049E6C2AB32388B429600E6E3",6C74C2E98300F2EC7964CE368A18E16C,A8F0B524CFF4D097B6C5539F404EE5DB,9C91D5BE2DC98F71D564D747FE83A2FC,"0EB03DFCCB6A86D9AE93DBB5219BC551","00830B915168D539E64CFC3AF04251BB",,,"40.00",,"0BC1EBF8A1AED8A5517DCCE480D36C58","073BF3CD598F2956BB37B9A12D631D20","Цікавить новобудова на Ватутіна, автономне оплення, 1-2 кім.",2019-08-03,2023-05-15,,EFFCCF448E584668F02D3D9599FE0CE1,F6EE3DE108F18A3B621739E3236F5DB0,2023-05-15,2023-05-15 16:00:32,BDA99269836409DE658208CFC4939786,,2023-05-15 16:00:32,
3500,4F57B49BCD64F5213DF9843507D65C91,C0697800F264BD87A6FC66318F7F6EF4,17000,66423F3E7FC9CC4A64B5CEC3C90A7CE9,2,,,,"09E3CC9049E6C2AB32388B429600E6E3",6C74C2E98300F2EC7964CE368A18E16C,A8F0B524CFF4D097B6C5539F404EE5DB,CDFD514AFE2CDABA7F3EDAFAF8442345,"0EB03DFCCB6A86D9AE93DBB5219BC551","00830B915168D539E64CFC3AF04251BB",,,"42.00",,"0BC1EBF8A1AED8A5517DCCE480D36C58","073BF3CD598F2956BB37B9A12D631D20","хоче 2к недорогу, не прохідні кімнати, привокзалка, центр",2019-08-03,2019-11-08,,EFFCCF448E584668F02D3D9599FE0CE1,F6EE3DE108F18A3B621739E3236F5DB0,2019-11-08,2019-11-08 11:07:15,BDA99269836409DE658208CFC4939786,,2019-11-08 11:07:15,
3499,"0CA39606EC5021DF5DAA863026EF064E",C0697800F264BD87A6FC66318F7F6EF4,18000,66423F3E7FC9CC4A64B5CEC3C90A7CE9,2,1,,,5A713A20899BB18FD4D283811F867492,6C74C2E98300F2EC7964CE368A18E16C,A8F0B524CFF4D097B6C5539F404EE5DB,"08C3932726A396C0112487AB3DF5BB71","0EB03DFCCB6A86D9AE93DBB5219BC551","00830B915168D539E64CFC3AF04251BB",53C57306ECD5321C96D550FD8B0EC8E9,,"45.00",,1B3938AEC8A16BC43AA0F4FD576ECF5C,"073BF3CD598F2956BB37B9A12D631D20","2кім більшої площі, з окремими кімнатами, район значення не має",2019-08-03,2019-08-03,,"0AA7044595AA928D5720341EA668E9EC",F6EE3DE108F18A3B621739E3236F5DB0,2019-08-03,2019-08-03 15:33:13,6C74C2E98300F2EC7964CE368A18E16C,,2019-08-06 12:49:00,
3498,4117C4A14561D6B8C6FE6B633EE28BD7,C0697800F264BD87A6FC66318F7F6EF4,27000,66423F3E7FC9CC4A64B5CEC3C90A7CE9,,,9,5CA789AB4036788287D0CBA66003B571,5A713A20899BB18FD4D283811F867492,BDA99269836409DE658208CFC4939786,A8F0B524CFF4D097B6C5539F404EE5DB,53D8071A165FEA1B811AAC61682D4B43,"0EB03DFCCB6A86D9AE93DBB5219BC551","00830B915168D539E64CFC3AF04251BB",,,"60.00",,6BB448E41000182B0136B33575971BA7,,знімають квартиру. Хочуть 3к чи 4к,2019-08-02,2019-08-02,,"0AA7044595AA928D5720341EA668E9EC",F6EE3DE108F18A3B621739E3236F5DB0,2019-08-02,2019-08-02 12:11:33,BDA99269836409DE658208CFC4939786,C7EE51E9D3C2FDD3B77144318FCBA0A1,2019-08-02 12:11:33,
